community_code,week_start,rpt_comm_pace_status,black_homesites,red_homesites,yellow_homesites,green_homesites,dirt_homesites
00010,2025-02-03,Ahead of Pace,3,0,0,8,27
00010,2025-02-10,On Pace,7,2,2,19,9
00010,2025-02-17,Ahead of Pace,2,2,3,4,23
00010,2025-02-24,Behind Pace,5,3,3,1,21
00010,2025-03-03,Very Ahead of Pace,0,0,0,4,11
00010,2025-03-10,Ahead of Pace,2,4,2,13,4
00010,2025-03-17,Ahead of Pace,8,4,2,18,5
00010,2025-03-24,Very Behind Pace,8,0,6,5,14
00010,2025-03-31,On Pace,0,9,4,7,7
00010,2025-04-07,Behind Pace,4,0,4,9,25
00010,2025-04-14,Ahead of Pace,2,3,3,7,19
00010,2025-04-21,Behind Pace,4,0,2,0,16
00010,2025-04-28,Ahead of Pace,6,0,0,9,3
00010,2025-05-05,Ahead of Pace,6,1,3,0,20
00010,2025-05-12,Very Ahead of Pace,8,4,3,12,26
00010,2025-05-19,Very Behind Pace,1,4,1,1,27
00010,2025-05-26,Very Ahead of Pace,9,1,3,3,22
00010,2025-06-02,Behind Pace,14,2,8,21,16
00010,2025-06-09,Ahead of Pace,4,3,0,12,0
00010,2025-06-16,On Pace,8,4,2,9,8
00010,2025-06-23,Very Behind Pace,7,1,1,7,8
00010,2025-06-30,On Pace,3,0,1,12,13
00010,2025-07-07,Behind Pace,0,2,5,3,24
00010,2025-07-14,On Pace,3,2,2,19,15
00010,2025-07-21,On Pace,4,4,0,2,10
00010,2025-07-28,Ahead of Pace,7,1,3,0,24
00010,2025-08-04,Behind Pace,0,6,4,0,12
00011,2024-08-05,On Pace,0,6,1,13,14
00011,2024-08-12,Behind Pace,6,3,0,12,27
00011,2024-08-19,Behind Pace,8,7,1,9,0
00011,2024-08-26,Behind Pace,6,4,3,3,18
00011,2024-09-02,Very Ahead of Pace,5,3,4,7,25
00011,2024-09-09,On Pace,1,2,3,10,13
00011,2024-09-16,Ahead of Pace,4,0,0,8,6
00011,2024-09-23,Very Behind Pace,8,0,0,9,20
00011,2024-09-30,On Pace,6,1,0,9,6
00011,2024-10-07,Very Ahead of Pace,0,0,1,12,28
00011,2024-10-14,On Pace,0,0,2,9,28
00011,2024-10-21,Behind Pace,5,0,2,3,25
00011,2024-10-28,Behind Pace,1,6,0,12,7
00011,2024-11-04,Behind Pace,14,0,3,5,20
00011,2024-11-11,Very Behind Pace,3,1,2,8,13
00011,2024-11-18,Ahead of Pace,4,5,3,12,24
00011,2024-11-25,On Pace,1,0,0,12,12
00011,2024-12-02,Very Behind Pace,9,4,0,11,6
00011,2024-12-09,Very Ahead of Pace,8,2,1,11,18
00011,2024-12-16,Very Ahead of Pace,12,7,6,3,6
00011,2024-12-23,Behind Pace,0,2,4,3,34
00011,2024-12-30,On Pace,1,12,3,11,10
00011,2025-01-06,Very Behind Pace,7,2,6,12,11
00011,2025-01-13,Ahead of Pace,8,0,0,4,13
00011,2025-01-20,Very Behind Pace,0,0,2,12,18
00011,2025-01-27,Ahead of Pace,8,4,1,13,20
00011,2025-02-03,Ahead of Pace,6,0,0,21,19
00011,2025-02-10,Behind Pace,0,0,5,11,14
00011,2025-02-17,Behind Pace,0,0,4,5,6
00011,2025-02-24,Behind Pace,8,4,0,0,21
00011,2025-03-03,Ahead of Pace,8,2,7,6,24
00011,2025-03-10,On Pace,5,1,1,14,18
00011,2025-03-17,Behind Pace,8,2,4,13,7
00011,2025-03-24,Ahead of Pace,10,3,0,13,17
00011,2025-03-31,Behind Pace,0,1,7,13,14
00011,2025-04-07,Very Ahead of Pace,4,5,4,9,0
00011,2025-04-14,Ahead of Pace,3,4,3,13,22
00011,2025-04-21,Ahead of Pace,8,2,1,15,32
00011,2025-04-28,Behind Pace,0,2,4,11,9
00011,2025-05-05,Behind Pace,7,4,0,16,18
00011,2025-05-12,Behind Pace,0,8,1,15,15
00011,2025-05-19,Behind Pace,4,0,0,5,14
00011,2025-05-26,Very Behind Pace,7,3,0,14,25
00011,2025-06-02,Ahead of Pace,1,0,2,3,15
00011,2025-06-09,Ahead of Pace,9,3,1,13,15
00011,2025-06-16,On Pace,2,1,1,11,25
00011,2025-06-23,On Pace,7,3,0,6,9
00011,2025-06-30,Ahead of Pace,3,4,0,6,15
00011,2025-07-07,On Pace,3,4,4,9,16
00011,2025-07-14,Ahead of Pace,1,2,0,8,17
00011,2025-07-21,Very Behind Pace,1,3,4,12,10
00011,2025-07-28,On Pace,9,3,1,12,16
00011,2025-08-04,On Pace,7,2,3,5,12
00012,2024-08-05,Behind Pace,6,3,0,12,26
00012,2024-08-12,On Pace,0,4,0,13,13
00012,2024-08-19,Very Behind Pace,6,5,0,17,4
00012,2024-08-26,On Pace,8,2,0,14,16
00012,2024-09-02,On Pace,4,5,0,10,20
00012,2024-09-09,Ahead of Pace,7,5,3,5,21
00012,2024-09-16,On Pace,5,5,4,10,20
00012,2024-09-23,On Pace,5,1,2,10,8
00012,2024-09-30,Very Ahead of Pace,6,0,4,11,13
00012,2024-10-07,Very Ahead of Pace,2,5,2,5,10
00012,2024-10-14,Behind Pace,9,5,4,14,8
00012,2024-10-21,Behind Pace,7,6,2,14,20
00012,2024-10-28,On Pace,5,0,3,11,13
00012,2024-11-04,Very Behind Pace,0,1,1,10,17
00012,2024-11-11,Very Ahead of Pace,13,4,4,5,8
00012,2024-11-18,Ahead of Pace,7,0,0,26,18
00012,2024-11-25,Very Ahead of Pace,3,7,4,2,18
00012,2024-12-02,On Pace,8,0,3,12,14
00012,2024-12-09,Very Ahead of Pace,5,2,2,8,19
00012,2024-12-16,On Pace,7,9,0,14,12
00012,2024-12-23,Behind Pace,2,0,3,12,17
00012,2024-12-30,On Pace,1,3,0,12,6
00012,2025-01-06,Ahead of Pace,2,2,2,8,13
00012,2025-01-13,Very Ahead of Pace,10,3,1,19,19
00012,2025-01-20,On Pace,0,1,0,20,15
00012,2025-01-27,Ahead of Pace,11,3,2,7,4
00012,2025-02-03,Behind Pace,0,0,4,11,6
00012,2025-02-10,Behind Pace,0,1,1,16,0
00012,2025-02-17,On Pace,0,5,1,12,13
00012,2025-02-24,Behind Pace,6,0,2,7,19
00012,2025-03-03,Behind Pace,4,1,4,14,14
00012,2025-03-10,On Pace,11,5,1,9,16
00012,2025-03-17,Ahead of Pace,11,1,0,3,12
00012,2025-03-24,Ahead of Pace,0,5,3,11,1
00012,2025-03-31,Very Behind Pace,6,4,0,5,8
00012,2025-04-07,Behind Pace,11,6,1,11,13
00012,2025-04-14,On Pace,4,3,3,2,24
00012,2025-04-21,Ahead of Pace,13,0,0,13,13
00012,2025-04-28,Behind Pace,12,2,0,17,16
00012,2025-05-05,Ahead of Pace,4,3,1,8,11
00012,2025-05-12,On Pace,1,6,0,10,11
00012,2025-05-19,Ahead of Pace,0,2,3,4,12
00012,2025-05-26,Behind Pace,4,5,1,10,23
00012,2025-06-02,Behind Pace,0,4,7,2,17
00012,2025-06-09,Very Ahead of Pace,7,2,2,17,2
00012,2025-06-16,Ahead of Pace,12,0,3,7,19
00012,2025-06-23,Ahead of Pace,9,3,0,13,5
00012,2025-06-30,On Pace,4,2,0,6,7
00012,2025-07-07,On Pace,0,7,2,13,14
00012,2025-07-14,Very Behind Pace,8,7,0,15,15
00012,2025-07-21,On Pace,12,4,0,7,17
00012,2025-07-28,Behind Pace,0,5,3,12,6
00012,2025-08-04,Behind Pace,5,4,3,10,8
00013,2024-08-05,On Pace,10,6,1,4,11
00013,2024-08-12,Ahead of Pace,7,0,4,17,15
00013,2024-08-19,Very Ahead of Pace,0,0,6,8,14
00013,2024-08-26,Very Ahead of Pace,0,7,0,10,13
00013,2024-09-02,Behind Pace,6,3,3,5,23
00013,2024-09-09,Very Ahead of Pace,5,4,3,21,10
00013,2024-09-16,Behind Pace,0,4,0,9,0
00013,2024-09-23,Behind Pace,7,3,0,9,10
00013,2024-09-30,On Pace,0,4,2,22,12
00013,2024-10-07,Very Ahead of Pace,6,3,2,6,21
00013,2024-10-14,Very Ahead of Pace,8,0,1,12,4
00013,2024-10-21,Ahead of Pace,6,0,0,10,8
00013,2024-10-28,On Pace,12,0,2,8,17
00013,2024-11-04,Very Ahead of Pace,6,5,0,8,23
00013,2024-11-11,On Pace,7,1,3,5,24
00013,2024-11-18,On Pace,6,2,4,11,11
00013,2024-11-25,Very Ahead of Pace,5,1,2,8,9
00013,2024-12-02,Ahead of Pace,4,4,2,11,14
00013,2024-12-09,Behind Pace,9,2,0,2,20
00013,2024-12-16,Behind Pace,4,0,7,13,7
00013,2024-12-23,Very Ahead of Pace,9,3,1,7,16
00013,2024-12-30,Very Ahead of Pace,4,5,0,15,15
00013,2025-01-06,On Pace,5,8,3,9,25
00013,2025-01-13,On Pace,7,1,2,0,13
00013,2025-01-20,Very Behind Pace,10,0,3,13,11
00013,2025-01-27,Very Behind Pace,0,3,2,3,12
00013,2025-02-03,On Pace,5,0,2,2,5
00013,2025-02-10,Behind Pace,15,0,4,18,11
00013,2025-02-17,Ahead of Pace,10,0,1,2,10
00013,2025-02-24,Behind Pace,8,1,1,20,2
00013,2025-03-03,Ahead of Pace,10,0,0,7,21
00013,2025-03-10,Ahead of Pace,3,0,0,1,15
00013,2025-03-17,Behind Pace,5,0,2,9,14
00013,2025-03-24,On Pace,4,6,0,12,18
00013,2025-03-31,Ahead of Pace,0,2,0,4,14
00013,2025-04-07,Behind Pace,6,0,2,3,5
00013,2025-04-14,Very Ahead of Pace,0,0,4,6,18
00013,2025-04-21,Very Ahead of Pace,4,0,2,7,15
00013,2025-04-28,On Pace,13,6,1,7,5
00013,2025-05-05,Behind Pace,8,3,4,5,7
00013,2025-05-12,Very Ahead of Pace,1,3,0,12,7
00013,2025-05-19,Very Behind Pace,10,6,4,13,29
00013,2025-05-26,Very Ahead of Pace,1,3,1,12,17
00013,2025-06-02,Behind Pace,10,0,5,9,15
00013,2025-06-09,Behind Pace,0,0,1,10,23
00013,2025-06-16,On Pace,8,3,2,7,7
00013,2025-06-23,Ahead of Pace,3,3,3,12,12
00013,2025-06-30,Behind Pace,7,5,3,10,15
00013,2025-07-07,Very Behind Pace,0,1,0,9,18
00013,2025-07-14,On Pace,9,0,0,12,22
00013,2025-07-21,Very Ahead of Pace,10,0,0,8,24
00013,2025-07-28,Ahead of Pace,4,3,0,0,11
00013,2025-08-04,Behind Pace,1,6,2,18,15
00014,2024-08-05,Very Behind Pace,0,1,1,10,14
00014,2024-08-12,Very Ahead of Pace,3,2,4,6,16
00014,2024-08-19,Behind Pace,2,2,0,9,17
00014,2024-08-26,Ahead of Pace,0,3,1,4,10
00014,2024-09-02,Ahead of Pace,0,0,3,9,10
00014,2024-09-09,On Pace,9,3,0,8,13
00014,2024-09-16,On Pace,10,0,2,4,16
00014,2024-09-23,Behind Pace,5,2,4,15,22
00014,2024-09-30,Ahead of Pace,1,2,1,13,13
00014,2024-10-07,Ahead of Pace,5,9,1,20,21
00014,2024-10-14,On Pace,12,4,4,13,17
00014,2024-10-21,Ahead of Pace,6,3,0,6,13
00014,2024-10-28,Very Behind Pace,8,1,6,12,10
00014,2024-11-04,Very Ahead of Pace,2,0,1,18,14
00014,2024-11-11,Very Ahead of Pace,12,2,2,7,10
00014,2024-11-18,Ahead of Pace,2,3,4,16,3
00014,2024-11-25,On Pace,4,4,0,13,22
00014,2024-12-02,Very Behind Pace,6,2,1,16,21
00014,2024-12-09,Very Behind Pace,8,6,0,8,7
00014,2024-12-16,On Pace,0,2,0,16,13
00014,2024-12-23,Behind Pace,0,6,2,3,20
00014,2024-12-30,Ahead of Pace,4,6,6,14,12
00014,2025-01-06,Very Ahead of Pace,9,1,2,17,9
00014,2025-01-13,Ahead of Pace,3,5,3,12,25
00014,2025-01-20,On Pace,3,5,0,15,1
00014,2025-01-27,Ahead of Pace,4,6,0,0,6
00014,2025-02-03,Ahead of Pace,2,0,1,11,20
00014,2025-02-10,On Pace,9,5,3,0,19
00014,2025-02-17,Behind Pace,7,7,3,11,6
00014,2025-02-24,Ahead of Pace,4,3,3,9,16
00014,2025-03-03,On Pace,0,3,2,4,21
00014,2025-03-10,Behind Pace,7,2,1,8,4
00014,2025-03-17,Very Behind Pace,6,7,0,13,18
00014,2025-03-24,Behind Pace,8,3,0,10,8
00014,2025-03-31,Ahead of Pace,10,0,3,3,17
00014,2025-04-07,On Pace,8,8,0,5,3
00014,2025-04-14,On Pace,6,1,4,20,25
00014,2025-04-21,Very Ahead of Pace,2,0,0,20,29
00014,2025-04-28,Ahead of Pace,10,8,0,12,12
00014,2025-05-05,Very Behind Pace,3,2,0,10,5
00014,2025-05-12,Very Behind Pace,2,3,3,9,15
00014,2025-05-19,Ahead of Pace,2,4,1,9,7
00014,2025-05-26,Very Ahead of Pace,3,0,6,2,14
00014,2025-06-02,Ahead of Pace,6,3,2,5,7
00014,2025-06-09,Behind Pace,8,2,3,12,9
00014,2025-06-16,Behind Pace,2,5,2,14,5
00014,2025-06-23,Behind Pace,5,7,6,10,15
00014,2025-06-30,Ahead of Pace,10,6,3,13,14
00014,2025-07-07,Very Ahead of Pace,4,0,3,12,16
00014,2025-07-14,Ahead of Pace,5,0,7,11,17
00014,2025-07-21,Ahead of Pace,7,3,2,2,14
00014,2025-07-28,On Pace,10,4,0,9,10
00014,2025-08-04,Behind Pace,7,3,2,7,13
00015,2024-08-05,On Pace,4,3,2,12,10
00015,2024-08-12,On Pace,9,7,0,15,15
00015,2024-08-19,Very Behind Pace,3,7,1,13,19
00015,2024-08-26,Behind Pace,4,2,0,2,7
00015,2024-09-02,On Pace,4,3,0,12,13
00015,2024-09-09,On Pace,11,0,3,13,13
00015,2024-09-16,On Pace,5,0,0,4,13
00015,2024-09-23,Very Ahead of Pace,11,4,1,10,10
00015,2024-09-30,On Pace,8,6,6,7,16
00015,2024-10-07,On Pace,7,6,0,13,15
00015,2024-10-14,Ahead of Pace,7,8,2,7,19
00015,2024-10-21,Behind Pace,0,0,6,2,5
00015,2024-10-28,On Pace,11,0,0,5,8
00015,2024-11-04,Behind Pace,3,2,2,9,14
00015,2024-11-11,Ahead of Pace,13,1,0,9,17
00015,2024-11-18,On Pace,6,5,1,13,9
00015,2024-11-25,Ahead of Pace,3,0,4,15,13
00015,2024-12-02,Very Behind Pace,4,0,0,12,21
00015,2024-12-09,Very Behind Pace,0,2,1,3,7
00015,2024-12-16,Behind Pace,7,4,0,14,6
00015,2024-12-23,On Pace,3,1,1,12,23
00015,2024-12-30,Behind Pace,6,2,2,14,11
00015,2025-01-06,Behind Pace,2,0,0,4,20
00015,2025-01-13,On Pace,5,5,3,7,6
00015,2025-01-20,On Pace,9,3,3,10,18
00015,2025-01-27,On Pace,3,2,0,9,7
00015,2025-02-03,Ahead of Pace,1,5,0,6,5
00015,2025-02-10,Ahead of Pace,3,1,0,4,18
00015,2025-02-17,Behind Pace,5,0,3,7,15
00015,2025-02-24,On Pace,1,5,1,13,8
00015,2025-03-03,Ahead of Pace,16,6,3,11,10
00015,2025-03-10,Ahead of Pace,0,6,3,8,16
00015,2025-03-17,Ahead of Pace,0,4,2,9,21
00015,2025-03-24,Very Behind Pace,8,0,0,10,3
00015,2025-03-31,Ahead of Pace,3,7,0,10,16
00015,2025-04-07,Very Behind Pace,8,6,1,12,13
00015,2025-04-14,On Pace,0,5,4,8,22
00015,2025-04-21,On Pace,4,0,3,11,24
00015,2025-04-28,On Pace,6,6,0,11,13
00015,2025-05-05,Behind Pace,12,4,2,12,6
00015,2025-05-12,Very Behind Pace,4,0,2,15,22
00015,2025-05-19,Behind Pace,7,2,5,14,19
00015,2025-05-26,Very Behind Pace,2,0,1,18,11
00015,2025-06-02,Behind Pace,7,8,3,0,15
00015,2025-06-09,Behind Pace,3,2,2,5,24
00015,2025-06-16,Very Ahead of Pace,5,0,4,5,18
00015,2025-06-23,Behind Pace,9,4,0,3,23
00015,2025-06-30,Very Ahead of Pace,6,5,2,4,19
00015,2025-07-07,On Pace,0,0,3,14,22
00015,2025-07-14,Behind Pace,1,6,2,11,25
00015,2025-07-21,Behind Pace,3,3,0,17,17
00015,2025-07-28,On Pace,7,3,3,11,22
00015,2025-08-04,Ahead of Pace,4,3,0,13,28
00016,2024-08-05,On Pace,3,2,2,4,13
00016,2024-08-12,Very Ahead of Pace,3,0,2,9,0
00016,2024-08-19,Ahead of Pace,0,3,0,11,9
00016,2024-08-26,Ahead of Pace,0,4,2,6,15
00016,2024-09-02,Ahead of Pace,0,0,0,22,26
00016,2024-09-09,Behind Pace,8,1,0,12,19
00016,2024-09-16,Behind Pace,4,2,0,13,7
00016,2024-09-23,Very Behind Pace,4,6,0,13,27
00016,2024-09-30,Very Ahead of Pace,8,3,3,12,21
00016,2024-10-07,Ahead of Pace,2,0,1,11,19
00016,2024-10-14,Ahead of Pace,2,0,0,13,10
00016,2024-10-21,Very Ahead of Pace,5,5,3,0,15
00016,2024-10-28,Very Ahead of Pace,5,1,0,4,14
00016,2024-11-04,Very Ahead of Pace,5,4,4,11,15
00016,2024-11-11,Very Ahead of Pace,0,3,0,12,8
00016,2024-11-18,On Pace,2,5,0,3,17
00016,2024-11-25,Ahead of Pace,3,2,6,12,19
00016,2024-12-02,Ahead of Pace,4,0,1,8,11
00016,2024-12-09,On Pace,4,3,1,12,15
00016,2024-12-16,On Pace,8,3,2,12,28
00016,2024-12-23,On Pace,3,10,5,6,10
00016,2024-12-30,Very Ahead of Pace,0,0,1,11,30
00016,2025-01-06,Very Ahead of Pace,2,2,0,7,5
00016,2025-01-13,Behind Pace,1,5,2,13,15
00016,2025-01-20,Ahead of Pace,5,0,0,3,11
00016,2025-01-27,Ahead of Pace,8,0,3,2,13
00016,2025-02-03,Very Ahead of Pace,2,7,0,10,16
00016,2025-02-10,Ahead of Pace,0,5,0,10,14
00016,2025-02-17,Ahead of Pace,10,4,0,8,8
00016,2025-02-24,Ahead of Pace,18,2,0,11,10
00016,2025-03-03,On Pace,10,5,0,6,26
00016,2025-03-10,On Pace,0,3,5,9,13
00016,2025-03-17,On Pace,0,0,2,9,17
00016,2025-03-24,Very Ahead of Pace,5,0,4,4,25
00016,2025-03-31,On Pace,6,1,0,12,16
00016,2025-04-07,Behind Pace,7,1,7,7,11
00016,2025-04-14,On Pace,0,6,0,8,21
00016,2025-04-21,Very Behind Pace,1,6,4,12,20
00016,2025-04-28,Very Ahead of Pace,6,0,0,3,13
00016,2025-05-05,Behind Pace,0,5,0,3,22
00016,2025-05-12,Ahead of Pace,2,2,5,9,5
00016,2025-05-19,Behind Pace,1,0,0,17,6
00016,2025-05-26,On Pace,4,1,4,15,24
00016,2025-06-02,On Pace,1,6,3,13,32
00016,2025-06-09,Ahead of Pace,6,0,6,16,4
00016,2025-06-16,Ahead of Pace,4,3,0,4,10
00016,2025-06-23,Behind Pace,5,1,0,7,13
00016,2025-06-30,Ahead of Pace,7,3,2,13,11
00016,2025-07-07,On Pace,8,5,2,4,17
00016,2025-07-14,Ahead of Pace,0,0,1,14,0
00016,2025-07-21,Very Ahead of Pace,7,1,0,11,17
00016,2025-07-28,On Pace,5,4,0,4,23
00016,2025-08-04,Behind Pace,1,1,5,16,10
00017,2024-08-05,On Pace,8,3,3,14,8
00017,2024-08-12,Ahead of Pace,2,4,1,4,2
00017,2024-08-19,Ahead of Pace,3,0,3,9,2
00017,2024-08-26,On Pace,7,0,3,8,14
00017,2024-09-02,Behind Pace,0,0,3,14,25
00017,2024-09-09,Very Ahead of Pace,13,6,4,7,14
00017,2024-09-16,Very Ahead of Pace,4,4,1,12,23
00017,2024-09-23,Behind Pace,3,2,2,6,13
00017,2024-09-30,Behind Pace,0,3,2,4,19
00017,2024-10-07,Ahead of Pace,8,1,1,8,15
00017,2024-10-14,On Pace,3,3,1,11,12
00017,2024-10-21,Behind Pace,5,8,0,10,13
00017,2024-10-28,On Pace,8,5,0,9,19
00017,2024-11-04,Very Ahead of Pace,6,4,3,11,12
00017,2024-11-11,On Pace,1,0,3,13,18
00017,2024-11-18,Ahead of Pace,12,4,0,11,28
00017,2024-11-25,Ahead of Pace,6,2,1,12,21
00017,2024-12-02,Very Ahead of Pace,1,2,5,15,14
00017,2024-12-09,Behind Pace,8,4,0,10,28
00017,2024-12-16,Ahead of Pace,4,5,2,9,4
00017,2024-12-23,Behind Pace,0,7,0,12,20
00017,2024-12-30,On Pace,12,2,3,14,14
00017,2025-01-06,Very Behind Pace,0,0,1,18,34
00017,2025-01-13,Behind Pace,8,2,1,17,18
00017,2025-01-20,Behind Pace,7,2,2,9,20
00017,2025-01-27,Ahead of Pace,0,2,2,7,5
00017,2025-02-03,On Pace,6,2,3,8,24
00017,2025-02-10,Very Behind Pace,1,0,0,9,7
00017,2025-02-17,Ahead of Pace,0,1,2,5,15
00017,2025-02-24,On Pace,3,0,3,14,18
00017,2025-03-03,On Pace,0,0,6,3,21
00017,2025-03-10,Very Ahead of Pace,3,6,4,13,8
00017,2025-03-17,Behind Pace,8,2,1,3,17
00017,2025-03-24,Ahead of Pace,4,3,3,15,10
00017,2025-03-31,Very Behind Pace,7,8,3,3,7
00017,2025-04-07,Ahead of Pace,0,3,3,9,1
00017,2025-04-14,Ahead of Pace,1,6,3,4,13
00017,2025-04-21,On Pace,0,3,5,6,21
00017,2025-04-28,Ahead of Pace,7,2,0,4,5
00017,2025-05-05,Behind Pace,0,2,3,9,9
00017,2025-05-12,On Pace,0,1,3,11,20
00017,2025-05-19,Ahead of Pace,5,7,3,7,10
00017,2025-05-26,Behind Pace,11,0,2,11,20
00017,2025-06-02,Behind Pace,4,3,0,14,20
00017,2025-06-09,Very Behind Pace,11,0,7,14,25
00017,2025-06-16,Ahead of Pace,4,0,3,7,11
00017,2025-06-23,On Pace,6,3,5,13,8
00017,2025-06-30,On Pace,6,1,0,9,5
00017,2025-07-07,Ahead of Pace,13,7,1,3,19
00017,2025-07-14,Very Behind Pace,7,3,3,7,16
00017,2025-07-21,On Pace,5,0,3,12,25
00017,2025-07-28,On Pace,3,2,4,11,5
00017,2025-08-04,Very Behind Pace,4,1,1,6,14
00018,2024-08-05,Very Behind Pace,0,4,0,21,16
00018,2024-08-12,Behind Pace,5,0,4,10,27
00018,2024-08-19,Ahead of Pace,3,5,0,13,21
00018,2024-08-26,Behind Pace,10,6,0,2,23
00018,2024-09-02,Very Ahead of Pace,3,6,3,4,5
00018,2024-09-09,On Pace,6,3,3,8,11
00018,2024-09-16,On Pace,2,1,0,12,21
00018,2024-09-23,Ahead of Pace,0,6,1,3,14
00018,2024-09-30,On Pace,5,0,0,12,11
00018,2024-10-07,On Pace,3,8,1,6,10
00018,2024-10-14,Ahead of Pace,5,5,5,6,11
00018,2024-10-21,Behind Pace,4,4,5,20,14
00018,2024-10-28,On Pace,3,2,2,5,27
00018,2024-11-04,Ahead of Pace,8,3,0,7,11
00018,2024-11-11,Ahead of Pace,1,5,1,12,25
00018,2024-11-18,Ahead of Pace,3,5,2,5,16
00018,2024-11-25,Behind Pace,1,0,0,4,10
00018,2024-12-02,Ahead of Pace,4,5,0,10,1
00018,2024-12-09,Ahead of Pace,5,0,4,4,11
00018,2024-12-16,Behind Pace,1,0,0,10,12
00018,2024-12-23,On Pace,3,0,2,5,24
00018,2024-12-30,On Pace,6,3,0,11,17
00018,2025-01-06,Behind Pace,0,3,4,4,12
00018,2025-01-13,Very Ahead of Pace,0,4,4,7,3
00018,2025-01-20,Behind Pace,5,4,2,8,9
00018,2025-01-27,Behind Pace,4,3,3,12,1
00018,2025-02-03,Ahead of Pace,1,6,1,8,14
00018,2025-02-10,Very Ahead of Pace,3,0,4,8,0
00018,2025-02-17,Behind Pace,9,7,3,14,15
00018,2025-02-24,Very Ahead of Pace,7,5,0,8,14
00018,2025-03-03,Behind Pace,14,3,1,2,24
00018,2025-03-10,Behind Pace,11,4,4,6,9
00018,2025-03-17,On Pace,10,0,2,11,0
00018,2025-03-24,Ahead of Pace,7,0,2,16,17
00018,2025-03-31,Behind Pace,3,0,3,10,6
00018,2025-04-07,On Pace,3,7,6,10,14
00018,2025-04-14,Ahead of Pace,7,4,0,19,13
00018,2025-04-21,Behind Pace,7,0,1,11,18
00018,2025-04-28,On Pace,2,3,2,13,13
00018,2025-05-05,On Pace,5,6,0,15,14
00018,2025-05-12,Ahead of Pace,0,1,2,4,18
00018,2025-05-19,On Pace,7,6,5,6,21
00018,2025-05-26,Behind Pace,8,4,0,10,14
00018,2025-06-02,Very Ahead of Pace,3,0,4,14,1
00018,2025-06-09,Behind Pace,2,4,1,4,13
00018,2025-06-16,Very Behind Pace,5,0,0,17,13
00018,2025-06-23,On Pace,0,5,0,7,12
00018,2025-06-30,Behind Pace,17,1,1,7,14
00018,2025-07-07,Ahead of Pace,10,0,6,8,17
00018,2025-07-14,Ahead of Pace,0,3,3,15,20
00018,2025-07-21,Ahead of Pace,9,0,0,11,26
00018,2025-07-28,Very Behind Pace,2,0,0,7,20
00018,2025-08-04,Very Ahead of Pace,7,5,4,0,11
00019,2024-08-05,Ahead of Pace,0,3,4,13,23
00019,2024-08-12,Behind Pace,4,3,2,11,20
00019,2024-08-19,Very Behind Pace,5,4,1,5,7
00019,2024-08-26,Ahead of Pace,0,8,0,9,7
00019,2024-09-02,On Pace,6,3,2,4,24
00019,2024-09-09,Very Behind Pace,10,7,4,12,21
00019,2024-09-16,On Pace,0,0,5,12,19
00019,2024-09-23,Very Behind Pace,4,0,6,9,12
00019,2024-09-30,Ahead of Pace,4,1,3,14,0
00019,2024-10-07,On Pace,11,5,2,13,7
00019,2024-10-14,Very Ahead of Pace,7,3,4,2,15
00019,2024-10-21,Ahead of Pace,1,5,0,5,8
00019,2024-10-28,On Pace,7,3,3,13,5
00019,2024-11-04,On Pace,0,1,5,1,14
00019,2024-11-11,Behind Pace,9,1,2,1,19
00019,2024-11-18,On Pace,0,7,1,16,8
00019,2024-11-25,On Pace,3,1,1,5,19
00019,2024-12-02,On Pace,9,0,1,0,12
00019,2024-12-09,Ahead of Pace,8,0,0,13,13
00019,2024-12-16,Ahead of Pace,10,0,5,4,21
00019,2024-12-23,Behind Pace,10,4,0,13,13
00019,2024-12-30,On Pace,0,4,2,11,2
00019,2025-01-06,On Pace,2,0,0,9,13
00019,2025-01-13,Ahead of Pace,4,1,2,4,8
00019,2025-01-20,Very Ahead of Pace,5,2,0,7,15
00019,2025-01-27,Ahead of Pace,3,6,4,14,10
00019,2025-02-03,Ahead of Pace,3,1,4,16,13
00019,2025-02-10,Very Behind Pace,9,2,5,12,6
00019,2025-02-17,On Pace,4,6,0,10,15
00019,2025-02-24,Very Behind Pace,7,5,5,12,7
00019,2025-03-03,Behind Pace,0,1,0,15,26
00019,2025-03-10,Behind Pace,0,6,1,7,12
00019,2025-03-17,Behind Pace,3,3,0,3,20
00019,2025-03-24,Behind Pace,4,8,0,13,14
00019,2025-03-31,Behind Pace,7,6,6,9,21
00019,2025-04-07,On Pace,7,0,2,11,12
00019,2025-04-14,On Pace,10,4,0,19,11
00019,2025-04-21,Behind Pace,1,5,5,5,15
00019,2025-04-28,Behind Pace,3,0,8,19,11
00019,2025-05-05,Behind Pace,3,5,0,11,5
00019,2025-05-12,On Pace,16,0,0,12,8
00019,2025-05-19,Ahead of Pace,0,0,5,6,22
00019,2025-05-26,Very Ahead of Pace,6,1,0,14,15
00019,2025-06-02,On Pace,6,0,5,5,2
00019,2025-06-09,Behind Pace,3,4,1,8,21
00019,2025-06-16,On Pace,0,5,2,18,23
00019,2025-06-23,Ahead of Pace,3,1,1,13,8
00019,2025-06-30,Ahead of Pace,0,0,0,5,16
00019,2025-07-07,Very Ahead of Pace,8,5,5,22,17
00019,2025-07-14,Behind Pace,4,3,0,13,7
00019,2025-07-21,On Pace,5,2,2,4,26
00019,2025-07-28,Behind Pace,11,0,0,5,17
